undefined 1   Bitcoin  BTC/USDT   $305 297 048     $8265.31   37.54% Spot Percentage Недавно 
 310   Bitcoin  BTC/USDS   $45 453     $8186.10   0.01% Spot Percentage Недавно 
 311   PIVX  PIVX/ETH   $44 624     $0.245644   0.01% Spot Percentage Недавно 
 312   Qtum  QTUM/ETH   $44 554     $1.72   0.01% Spot Percentage Недавно 
 313   NavCoin  NAV/BTC   $44 250     $0.086198   0.01% Spot Percentage Недавно 
 314   Horizen  ZEN/ETH   $44 215     $3.89    0.01% Spot Percentage Недавно 
 315   Dogecoin  DOGE/BNB   $44 164     $0.002607   0.01% Spot Percentage Недавно 
 316   Zilliqa  ZIL/ETH   $41 665     $0.005288   0.01% Spot Percentage Недавно 
 317   Stellar  XLM/BNB   $41 646     $0.063729   0.01% Spot Percentage Недавно 
 318   Siacoin  SC/ETH   $41 017     $0.002044   0.01%  Spot Percentage Недавно 
 319   Ontology  ONT/ETH   $40 190     $0.594569   0.00% Spot Percentage Недавно 
 320   AdEx  ADX/BTC   $40 049     $0.074061   0.00% Spot  Percentage Недавно 
 321   Verge  XVG/ETH   $39 752     $0.003385   0.00% Spot Percentage Недавно 
 322   Mainframe  MFT/USDT   $39 654     $0.000926   0.00% Spot Percentage Недавно 
 323   Ontology Gas  ONG/USDT   $39 515     $0.134996   0.00% Spot Percentage Недавно 
 324   Enjin Coin  ENJ/ETH   $39 124     $0.056933   0.00% Spot Percentage Недавно  
 325   Basic Attention Token  BAT/USDC   $38 577     $0.221516   0.00% Spot Percentage Недавно 
 326   ICON  ICX/BNB   $36 692     $0.157673   0.00% Spot Percentage Недавно 
 327   Fetch  FET/BNB   $36 347     $0.040581   0.00% Spot Percentage Недавно 
 328   Ravencoin  RVN/BNB   $36 151     $0.031168   0.00% Spot Percentage Недавно 
 329    Bluzelle  BLZ/ETH   $36 017     $0.026515   0.00% Spot Percentage Недавно 
 330   Mainframe  MFT/ETH   $35 940     $0.000925   0.00% Spot Percentage Недавно 
 331   Waves  WAVES/ETH   $35 855     $0.812979   0.00% Spot Percentage Недавно 
 332   BitTorrent  BTT/USDC   $35 817     $0.000421   0.00% Spot Percentage Недавно 
 333   Mainframe  MFT/BTC   $35 190     $0.000908   0.00% Spot Percentage Недавно 
 334   Cardano  ADA/TUSD   $35 154     $0.039363   0.00% Spot Percentage Недавно 
 335   Loopring  LRC/ETH   $34 460     $0.031511   0.00% Spot Percentage Недавно 
 336   Binance Coin  BNB/PAX   $33 194     $18.35   0.00% Spot Percentage Недавно 
 337   BitTorrent  BTT/PAX   $32 911     $0.000422   0.00% Spot Percentage Недавно 
 338   HyperCash  HC/USDT   $32 862     $1.42   0.00% Spot Percentage Недавно 
 339   Zcash  ZEC/USDC   $32 549     $36.49   0.00% Spot Percentage Недавно 
 340   Aion  AION/BNB   $32 262     $0.070010   0.00% Spot Percentage Недавно 
 341   Stellar  XLM/PAX   $31 809     $0.063801   0.00% Spot Percentage Недавно 
 342   Algorand  ALGO/BNB   $31 639     $0.228727   0.00% Spot Percentage Недавно 
 343   Time New Bank   TNB/BTC   $31 249     $0.002642   0.00% Spot Percentage Недавно 
 344   Zilliqa  ZIL/BNB   $31 212     $0.005276   0.00% Spot Percentage Недавно 
 345   Wanchain  WAN/ETH   $31 021     $0.196834   0.00% Spot Percentage Недавно 
 346   QLC Chain  QLC/ETH   $30 818     $0.017904   0.00% Spot Percentage Недавно 
 347   POA  POA/ETH   $30 779     $0.018521   0.00% Spot Percentage Недавно 
 348   IOTA  IOTA/BNB   $30 302     $0.267082   0.00% Spot Percentage Недавно 
 349   Dash  DASH/ETH   $29 778     $69.09   0.00% Spot Percentage Недавно 
 350   Cosmos  ATOM/BNB   $29 708     $2.92   0.00% Spot Percentage Недавно 
 351   VeChain  VET/BNB   $28 225      $0.003351   0.00% Spot Percentage Недавно 
 352   Harmony  ONE/BNB   $27 959     $0.005869   0.00% Spot Percentage Недавно 
 353   Dusk Network  DUSK/BNB   $27 583      $0.060799   0.00% Spot Percentage Недавно 
 354   Mithril  MITH/USDT   $27 116     $0.012586   0.00% Spot Percentage Недавно 
 355   Enigma  ENG/ETH   $27 090      $0.309841   0.00% Spot Percentage Недавно 
 356   StableUSD  USDS/USDT   $27 082     $1.00   0.00% Spot Percentage Недавно 
 357   Band Protocol  BAND/BNB   $26 869     $0.334575   0.00% Spot Percentage Недавно 
 358   Gifto  GTO/USDT   $26 693     $0.012817   0.00% Spot Percentage Недавно 
 359   Stratis  STRAT/ETH   $26 275      $0.314793   0.00% Spot Percentage Недавно 
 360   Blox  CDT/ETH   $25 180     $0.013367   0.00% Spot Percentage Недавно 
 361   Bitcoin Cash  BCHABC/PAX   $25 098     $232.72    0.00% Spot Percentage Недавно 
 362   Nano  NANO/BNB   $24 720     $0.834149   0.00% Spot Percentage Недавно 
 363   Ethereum Classic  ETC/BNB   $24 576     $4.58    0.00% Spot Percentage Недавно 
 364   Decred  DCR/BNB   $24 391     $14.38   0.00% Spot Percentage Недавно 
 365   MCO  MCO/ETH   $24 329     $3.60   0.00% Spot Percentage Недавно 
 366   FunFair  FUN/USDT   $24 283     $0.003494   0.00% Spot Percentage Недавно 
 367   Paxos Standard  PAX/TUSD   $23 982     $1.00   0.00%  Spot Percentage Недавно 
 368   Decentraland  MANA/ETH   $23 981     $0.030038   0.00% Spot Percentage Недавно 
 369   Zcash  ZEC/BNB   $23 973     $36.44   0.00% Spot Percentage Недавно 
 370   Steem  STEEM/BNB   $23 832     $0.140685   0.00% Spot Percentage Недавно 
 371   Wanchain  WAN/BNB   $23 713     $0.197229   0.00% Spot Percentage Недавно 
 372   Skycoin  SKY/ETH   $23 484     $0.709168   0.00% Spot Percentage Недавно 
 373   Bread  BRD/BNB   $23 126     $0.338421   0.00% Spot Percentage Недавно 
  374   Steem  STEEM/ETH   $23 052     $0.139888   0.00% Spot Percentage Недавно 
 375   EOS  EOS/PAX   $23 006     $2.95   0.00% Spot Percentage Недавно 
 376    Po.et  POE/ETH   $22 943     $0.002504   0.00% Spot Percentage Недавно 
 377   POA  POA/BNB   $22 833     $0.018313   0.00% Spot Percentage Недавно 
 378   Loom Network  LOOM/ETH   $22 785     $0.022911   0.00% Spot Percentage Недавно 
 379   THETA  THETA/ETH   $22 784     $0.085666   0.00% Spot Percentage Недавно 
 380   Red Pulse Phoenix  PHB/BNB   $22 454     $0.006578   0.00% Spot Percentage Недавно 
 381   FunFair  FUN/ETH   $22 440     $0.003502   0.00% Spot Percentage Недавно 
 382   Cardano  ADA/PAX   $21 829     $0.039352   0.00% Spot Percentage Недавно 
 383   Ren  REN/BNB   $21 806     $0.056294   0.00% Spot Percentage Недавно 
 384    Elrond  ERD/BNB   $21 620     $0.001506   0.00% Spot Percentage Недавно 
 385   Nexus  NXS/ETH   $20 940     $0.244053   0.00% Spot Percentage Недавно 
 386   AppCoins  APPC/ETH   $19 991     $0.038164   0.00% Spot Percentage Недавно 
 387   Horizen  ZEN/BNB   $19 942     $3.87   0.00% Spot Percentage Недавно 
 388   OAX  OAX/ETH   $19 853     $0.067384   0.00% Spot Percentage Недавно 
 389   GXChain  GXS/ETH   $19 513     $0.470421   0.00% Spot Percentage Недавно 
 390   Nucleus Vision  NCASH/ETH    $19 356     $0.000916   0.00% Spot Percentage Недавно 
 391   Civic  CVC/USDT   $18 904     $0.039244   0.00% Spot Percentage Недавно 
 392   Populous  PPT/ETH    $18 544     $0.391112   0.00% Spot Percentage Недавно 
 393   Siacoin  SC/BNB   $18 521     $0.002040   0.00% Spot Percentage Недавно 
 394   Selfkey  KEY/USDT   $18 511     $0.001451   0.00% Spot Percentage Недавно 
 395   ICON  ICX/ETH   $18 020     $0.157927   0.00% Spot Percentage Недавно 
 396   Basic Attention Token  BAT/PAX   $17 953     $0.224350   0.00% Spot Percentage Недавно 
 397   Dash  DASH/BNB   $17 903     $69.02   0.00% Spot Percentage Недавно 
 398   Ontology  ONT/BNB   $17 809      $0.595350   0.00% Spot Percentage Недавно 
 399   Ontology  ONT/USDC   $17 808     $0.594850   0.00% Spot Percentage Недавно 
 400   Perlin  PERL/BNB   $17 611     $0.032725   0.00% Spot Percentage Недавно 
 401   Waltonchain  WTC/ETH   $16 916     $0.680695   0.00% Spot Percentage Недавно 
 402   StableUSD  USDS/TUSD   $16 888      $0.990819   0.00% Spot Percentage Недавно 
 403   Waves  WAVES/BNB   $16 672     $0.814188   0.00% Spot Percentage Недавно 
 404   Komodo  KMD/ETH   $16 470     $0.563267   0.00% Spot Percentage Недавно 
 405   Stellar  XLM/USDC   $16 377     $0.063687   0.00% Spot Percentage Недавно 
 406   StableUSD  USDS/USDC   $16 304     $0.997525   0.00% Spot Percentage Недавно 
 407   Neblio  NEBL/ETH   $15 879     $0.451675   0.00% Spot Percentage Недавно 
 408   IoTeX  IOTX/ETH   $15 688     $0.004490    0.00% Spot Percentage Недавно 
 409   NEO  NEO/TUSD   $15 601     $7.44   0.00% Spot Percentage Недавно 
 410   iExec RLC  RLC/ETH   $15 065     $0.302944   0.00% Spot Percentage Недавно 
 411   EOS  EOS/TUSD   $15 035     $2.95   0.00% Spot Percentage Недавно 
 412   Enjin Coin  ENJ/BNB   $14 930     $0.057026   0.00% Spot Percentage Недавно 
 413   Contentos  COS/BNB   $14 900     $0.016372   0.00% Spot Percentage Недавно 
 414   QLC Chain  QLC/BNB   $14 849     $0.017800   0.00% Spot Percentage Недавно 
 415   Celer Network  CELR/BNB   $14 509     $0.004434   0.00% Spot Percentage Недавно 
 416   Storm  STORM/BNB   $14 457     $0.001357   0.00% Spot Percentage Недавно 
 417   Bread  BRD/ETH   $13 989     $0.339233   0.00% Spot Percentage Недавно 
 418   Theta Fuel  TFUEL/BNB   $13 956     $0.003511   0.00% Spot Percentage Недавно 
 419   Bitcoin Gold  BTG/ETH   $13 667     $7.69   0.00% Spot Percentage Недавно 
 420   NEM  XEM/ETH   $13 458     $0.041259   0.00% Spot Percentage Недавно 
 421    Cosmos  ATOM/USDC   $12 809     $2.90   0.00% Spot Percentage Недавно 
 422   Ambrosus  AMB/ETH   $12 565     $0.034689   0.00% Spot Percentage Недавно 
 423   Zcash  ZEC/PAX   $12 253     $36.19   0.00% Spot Percentage Недавно 
 424   Insolar  INS/ETH   $11 451     $0.199487   0.00% Spot Percentage Недавно 
 425   NEO  NEO/PAX   $11 406     $7.47   0.00% Spot Percentage Недавно 
 426   Quantstamp  QSP/ETH   $11 400     $0.011932   0.00% Spot Percentage Недавно 
 427   Syscoin  SYS/ETH   $11 350     $0.024713   0.00% Spot Percentage Недавно 
 428   Hedera Hashgraph  HBAR/BNB   $11 257     $0.033641   0.00% Spot Percentage Недавно 
 429   Stellar  XLM/TUSD   $10 960     $0.063723   0.00% Spot Percentage Недавно 
 430   Eidoo  EDO/ETH   $10 102     $0.297815   0.00% Spot Percentage Недавно 
 431   OmiseGO  OMG/BNB   $10 023     $0.809427   0.00% Spot Percentage Недавно 
 432   SingularityNET  AGI/ETH   $9 996     $0.022529   0.00% Spot Percentage Недавно 
 433   Aeternity   AE/ETH   $9 757     $0.186753   0.00% Spot Percentage Недавно 
 434   Nexus  NXS/BNB   $9 692     $0.240814   0.00% Spot Percentage Недавно 
 435   HyperCash  HC/ETH   $9 548     $1.43   0.00% Spot Percentage Недавно 
 436   Selfkey  KEY/ETH   $9 465     $0.001454   0.00% Spot Percentage Недавно 
 437   WePower  WPR/ETH   $9 175     $0.007742   0.00% Spot Percentage Недавно 
 438   SONM  SNM/ETH   $9 089     $0.012259   0.00% Spot Percentage Недавно 
 439   Ripio Credit Network  RCN/ETH    $9 072     $0.039034   0.00% Spot Percentage Недавно 
 440   Augur  REP/ETH   $8 746     $8.29   0.00% Spot Percentage Недавно 
 441   Ethos  BQX/ETH   $8 735     $0.050091   0.00% Spot Percentage Недавно 
 442   Ardor  ARDR/BNB   $8 718     $0.050211   0.00% Spot Percentage Недавно 
 443   Gifto  GTO/BNB   $8 563      $0.012709   0.00% Spot Percentage Недавно 
 444   Streamr DATAcoin  DATA/ETH   $8 454     $0.013232   0.00% Spot Percentage Недавно 
 445   AppCoins  APPC/BNB   $8 454      $0.037962   0.00% Spot Percentage Недавно 
 446   Loom Network  LOOM/BNB   $8 215     $0.022854   0.00% Spot Percentage Недавно 
 447   Binance Coin  BNB/USDS   $8 183     $18.26   0.00% Spot Percentage Недавно 
 448   Neblio  NEBL/BNB   $7 987     $0.445734   0.00% Spot Percentage Недавно 
 449   Ankr  ANKR/BNB   $7 932     $0.002326   0.00% Spot Percentage Недавно 
 450   NULS  NULS/BNB   $7 931     $0.328532   0.00% Spot Percentage Недавно 
 451   Mainframe  MFT/BNB   $7 872      $0.000928   0.00% Spot Percentage Недавно 
 452   Golem  GNT/ETH   $7 860     $0.045010   0.00% Spot Percentage Недавно 
 453   IOST  IOST/BNB   $7 807     $0.004402    0.00% Spot Percentage Недавно 
 454   Red Pulse Phoenix  PHB/TUSD   $7 607     $0.006766   0.00% Spot Percentage Недавно 
 455   CyberMiles  CMT/ETH   $7 509     $0.016318    0.00% Spot Percentage Недавно 
 456   IOST  IOST/ETH   $7 411     $0.004428   0.00% Spot Percentage Недавно 
 457   BitShares  BTS/ETH   $7 395     $0.026772   0.00% Spot Percentage Недавно 
 458   Ripio Credit Network  RCN/BNB   $7 306     $0.038457   0.00% Spot Percentage Недавно 
 459   Bitcoin Diamond  BCD/ETH   $7 284     $0.473958   0.00% Spot Percentage Недавно 
 460   NEM  XEM/BNB   $7 137     $0.040874   0.00% Spot Percentage Недавно 
 461   Gifto  GTO/ETH   $7 126     $0.012884   0.00%  Spot Percentage Недавно 
 462   Monetha  MTH/ETH   $7 101     $0.015102   0.00% Spot Percentage Недавно 
 463   Dusk Network  DUSK/PAX   $7 026     $0.060502   0.00% Spot Percentage Недавно 
 464   Algorand  ALGO/USDC   $7 004     $0.229328   0.00% Spot Percentage Недавно 
 465   Ark  ARK/ETH   $6 853     $0.184278   0.00% Spot Percentage  Недавно 
 466   Raiden Network Token  RDN/BNB   $6 803     $0.156941   0.00% Spot Percentage Недавно 
 467   Fantom  FTM/BNB   $6 515     $0.011684   0.00% Spot Percentage Недавно 
 468   Zcash  ZEC/TUSD   $6 439     $36.57   0.00% Spot Percentage Недавно 
 469   BlockMason Credit Protocol  BCPT/ETH   $6 417     $0.030132   0.00% Spot Percentage Недавно 
 470   Dusk Network  DUSK/USDC   $6 383     $0.061688   0.00% Spot Percentage Недавно 
 471   Request  REQ/ETH   $6 259     $0.012680   0.00% Spot Percentage Недавно 
  472   TomoChain  TOMO/BNB   $6 227     $0.308937   0.00% Spot Percentage Недавно 
 473   iExec RLC  RLC/BNB   $6 155     $0.304818   0.00% Spot Percentage Недавно 
 474   QuarkChain  QKC/ETH   $5 964     $0.005130   0.00% Spot Percentage Недавно 
 475   Waltonchain  WTC/BNB   $5 932     $0.672080   0.00% Spot Percentage Недавно 
 476   Bancor  BNT/ETH   $5 929     $0.357767   0.00% Spot Percentage Недавно 
 477   district0x  DNT/ETH   $5 835     $0.006687   0.00% Spot Percentage Недавно 
 478   VIBE  VIBE/ETH   $5 673     $0.019507   0.00% Spot Percentage Недавно 
 479   Agrello  DLT/BNB   $5 575     $0.040868   0.00% Spot Percentage Недавно 
 480   Ardor  ARDR/ETH   $5 521     $0.050653   0.00% Spot Percentage Недавно 
 481   Ontology  ONT/PAX   $5 326     $0.595390   0.00% Spot Percentage Недавно 
 482   Zcoin  XZC/BNB   $5 223     $4.92   0.00% Spot Percentage Недавно 
 483   Power Ledger  POWR/ETH   $5 185     $0.045548   0.00% Spot Percentage Недавно 
 484    OST  OST/ETH   $5 185     $0.011656   0.00% Spot Percentage Недавно 
 485   aelf  ELF/ETH   $5 113     $0.082281   0.00% Spot Percentage Недавно 
 486   Syscoin   SYS/BNB   $4 927     $0.024521   0.00% Spot Percentage Недавно 
 487   Raiden Network Token  RDN/ETH   $4 893     $0.158917   0.00% Spot Percentage Недавно 
 488   StableUSD   USDS/PAX   $4 747     $1.00   0.00% Spot Percentage Недавно 
 489   Golem  GNT/BNB   $4 572     $0.044715   0.00% Spot Percentage Недавно 
 490   DigixDAO  DGD/ETH   $4 527     $12.51   0.00% Spot Percentage Недавно 
 491   Basic Attention Token  BAT/TUSD   $4 433     $0.221683   0.00% Spot Percentage Недавно 
 492   Skycoin  SKY/BNB   $4 319     $0.710571   0.00% Spot Percentage Недавно 
 493   Groestlcoin  GRS/ETH   $4 307     $0.196167   0.00% Spot Percentage Недавно 
 494   Agrello  DLT/ETH   $4 239     $0.041139   0.00% Spot Percentage Недавно 
 495   Tael  WABI/ETH   $4 174     $0.125109   0.00% Spot Percentage Недавно 
 496   Zcoin  XZC/ETH   $4 139     $4.92   0.00% Spot Percentage Недавно 
 497   MCO  MCO/BNB   $4 103     $3.59   0.00% Spot Percentage Недавно 
 498   Waves  WAVES/USDC   $4 054     $0.818169   0.00% Spot Percentage Недавно 
 499   Civic  CVC/ETH   $3 941     $0.038785   0.00% Spot Percentage Недавно 
 500   Ontology Gas  ONG/BNB   $3 904      $0.138262   0.00% Spot Percentage Недавно 
 501   Storj  STORJ/ETH   $3 792     $0.125113   0.00% Spot Percentage Недавно 
 502   Viacoin  VIA/ETH   $3 767      $0.226014   0.00% Spot Percentage Недавно 
 503   Ambrosus  AMB/BNB   $3 731     $0.034465   0.00% Spot Percentage Недавно 
 504   AdEx  ADX/ETH   $3 546     $0.074368   0.00% Spot Percentage Недавно 
 505   Tezos  XTZ/BNB   $3 272     $0.883960   0.00% Spot Percentage Недавно 
 506   Status  SNT/ETH   $3 228     $0.012427    0.00% Spot Percentage Недавно 
 507   Pundi X  NPXS/USDC   $3 189     $0.000179   0.00% Spot Percentage Недавно 
 508   Time New Bank  TNB/ETH   $3 089     $0.002658    0.00% Spot Percentage Недавно 
 509   Cindicator  CND/ETH   $2 996     $0.007918   0.00% Spot Percentage Недавно 
 510   SingularDTV  SNGLS/ETH   $2 921     $0.009951    0.00% Spot Percentage Недавно 
 511   Cosmos  ATOM/PAX   $2 887     $2.89   0.00% Spot Percentage Недавно 
 512   THETA  THETA/BNB   $2 732     $0.085173   0.00% Spot Percentage Недавно 
 513   Zcoin  XZC/XRP   $2 683     $4.90   0.00% Spot Percentage Недавно 
 514   NULS  NULS/ETH   $2 641     $0.331502   0.00%  Spot Percentage Недавно 
 515   Bitcoin BEP2  BTCB/BTC   $2 641     $8254.77   0.00% Spot Percentage Недавно 
 516   Harmony  ONE/USDC   $2 633     $0.005848   0.00% Spot Percentage Недавно 
 517   Lisk  LSK/ETH   $2 437     $0.781499   0.00% Spot Percentage Недавно 
 518   Nebulas  NAS/ETH   $2 408     $0.475372   0.00% Spot Percentage Недавно  
 519   Algorand  ALGO/TUSD   $2 367     $0.231191   0.00% Spot Percentage Недавно 
 520   PIVX  PIVX/BNB   $2 307     $0.248214   0.00% Spot Percentage Недавно 
  521   CyberMiles  CMT/BNB   $2 293     $0.016207   0.00% Spot Percentage Недавно 
 522   Lisk  LSK/BNB   $2 222     $0.780914   0.00% Spot Percentage Недавно 
 523   Ethereum Classic  ETC/USDC   $2 178     $4.58   0.00% Spot Percentage Недавно 
 524   Quantstamp  QSP/BNB   $2 022     $0.011691   0.00% Spot Percentage Недавно 
 525   Qtum  QTUM/BNB   $1 953     $1.72   0.00% Spot Percentage Недавно 
 526   AirSwap  AST/ETH   $1 765     $0.026351   0.00% Spot Percentage Недавно 
 527   Ethereum Classic  ETC/PAX   $1 715     $4.58   0.00% Spot Percentage Недавно 
 528   Polymath  POLY/BNB   $1 608     $0.026132   0.00% Spot Percentage Недавно 
 529   Ethereum Classic  ETC/TUSD   $1 581     $4.58   0.00% Spot Percentage Недавно 
 530   YOYOW  YOYO/ETH   $1 444     $0.013581   0.00% Spot Percentage Недавно 
 531   GoChain  GO/BNB   $1 390     $0.009096   0.00% Spot Percentage Недавно 
 532   Viacoin  VIA/BNB   $1 274     $0.224515   0.00% Spot Percentage Недавно 
 533   Augur  REP/BNB   $1 267     $8.28   0.00% Spot Percentage Недавно 
 534   Perlin  PERL/USDC   $1 231     $0.032847   0.00% Spot Percentage Недавно 
 535   BitShares  BTS/BNB   $1 183     $0.026737   0.00% Spot Percentage Недавно 
 536   Algorand  ALGO/PAX   $1 127     $0.229868   0.00% Spot Percentage Недавно 
 537   BlockMason Credit Protocol  BCPT/BNB   $1 062     $0.029887   0.00% Spot Percentage Недавно 
 538   SingularityNET  AGI/BNB   $1 057     $0.022452   0.00% Spot Percentage Недавно 
 539   Aeternity   AE/BNB   $1 045     $0.188680   0.00% Spot Percentage Недавно 
 540   Tael  WABI/BNB   $1 043     $0.125040   0.00% Spot Percentage Недавно 
 541   Cindicator  CND/BNB   $1 015     $0.007748   0.00% Spot Percentage Недавно 
 542   Mithril  MITH/BNB   $954     $0.012544   0.00% Spot Percentage Недавно 
 543   Bluzelle  BLZ/BNB   $950     $0.026334   0.00% Spot Percentage Недавно 
 544   NavCoin  NAV/BNB   $917     $0.088872   0.00% Spot Percentage Недавно 
 545   Power Ledger  POWR/BNB    $915     $0.045599   0.00% Spot Percentage Недавно 
 546   OST  OST/BNB   $857     $0.011605   0.00% Spot Percentage Недавно 
 547   NavCoin  NAV/ETH   $817     $0.086480   0.00% Spot Percentage Недавно 
 548   YOYOW  YOYO/BNB   $736     $0.013702   0.00% Spot Percentage Недавно 
 549   Civic  CVC/BNB   $697      $0.039171   0.00% Spot Percentage Недавно 
 550   Waves  WAVES/TUSD   $680     $0.810270   0.00% Spot Percentage Недавно 
 551   TomoChain  TOMO/USDC   $549     $0.310544   0.00% Spot Percentage Недавно 
 552   Fantom  FTM/USDC   $428     $0.011466   0.00% Spot Percentage Недавно 
 553   AdEx  ADX/BNB   $320     $0.074263   0.00% Spot Percentage Недавно 
 554   Nebulas  NAS/BNB   $311     $0.482177   0.00% Spot Percentage Недавно 
 555   Cosmos  ATOM/TUSD   $56      $2.96   0.00% Spot Percentage Недавно 
 556   Binance GBP Stable Coin  BGBP/USDC   $16     $1.31   0.00% Spot Percentage Недавно 
